product_id,product_name,brand_name,category_name,current_stock,total_orders,total_units_sold,avg_order_size,list_price,total_revenue,stock_status
309,Electra Townie Commute 27D - 2018,Electra,Comfort Bicycles,9.0,1,1.0,1.0,899.99,836.99,Sufficient Stock
309,Electra Townie Commute 27D - 2018,Electra,Comfort Bicycles,30.0,1,1.0,1.0,899.99,836.99,Sufficient Stock
256,Electra Townie Commute 27D - 2018,Electra,Cruisers Bicycles,1.0,1,1.0,1.0,899.99,809.99,Medium Stock
256,Electra Townie Commute 27D - 2018,Electra,Cruisers Bicycles,8.0,1,1.0,1.0,899.99,809.99,Sufficient Stock
256,Electra Townie Commute 27D - 2018,Electra,Cruisers Bicycles,20.0,1,1.0,1.0,899.99,809.99,Sufficient Stock
274,Trek Precaliber 20 Boy's - 2018,Trek,Children Bicycles,7.0,2,4.0,2.0,229.99,781.97,Sufficient Stock
274,Trek Precaliber 20 Boy's - 2018,Trek,Children Bicycles,15.0,2,4.0,2.0,229.99,781.97,Sufficient Stock
274,Trek Precaliber 20 Boy's - 2018,Trek,Children Bicycles,19.0,2,4.0,2.0,229.99,781.97,Sufficient Stock
232,Electra Cruiser Lux 7D Ladies' - 2018,Electra,Cruisers Bicycles,5.0,2,2.0,1.0,479.99,767.98,Sufficient Stock
232,Electra Cruiser Lux 7D Ladies' - 2018,Electra,Cruisers Bicycles,11.0,2,2.0,1.0,479.99,767.98,Sufficient Stock
232,Electra Cruiser Lux 7D Ladies' - 2018,Electra,Cruisers Bicycles,16.0,2,2.0,1.0,479.99,767.98,Sufficient Stock
266,Trek Superfly 20 - 2018,Trek,Children Bicycles,18.0,2,2.0,1.0,399.99,719.98,Sufficient Stock
167,Surly ECR Frameset - 2018,Surly,Road Bikes,1.0,1,1.0,1.0,749.99,712.49,Medium Stock
167,Surly ECR Frameset - 2018,Surly,Road Bikes,8.0,1,1.0,1.0,749.99,712.49,Sufficient Stock
167,Surly ECR Frameset - 2018,Surly,Road Bikes,28.0,1,1.0,1.0,749.99,712.49,Sufficient Stock
239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Electra,Cruisers Bicycles,17.0,1,1.0,1.0,749.99,674.99,Sufficient Stock
239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Electra,Cruisers Bicycles,28.0,1,1.0,1.0,749.99,674.99,Sufficient Stock
239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Electra,Cruisers Bicycles,29.0,1,1.0,1.0,749.99,674.99,Sufficient Stock
305,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Comfort Bicycles,11.0,1,1.0,1.0,749.99,674.99,Sufficient Stock
305,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Comfort Bicycles,21.0,1,1.0,1.0,749.99,674.99,Sufficient Stock
305,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Comfort Bicycles,23.0,1,1.0,1.0,749.99,674.99,Sufficient Stock
278,Trek Precaliber 24 21-speed Girl's - 2018,Trek,Children Bicycles,8.0,1,2.0,2.0,369.99,665.98,Sufficient Stock
278,Trek Precaliber 24 21-speed Girl's - 2018,Trek,Children Bicycles,15.0,1,2.0,2.0,369.99,665.98,Sufficient Stock
278,Trek Precaliber 24 21-speed Girl's - 2018,Trek,Children Bicycles,17.0,1,2.0,2.0,369.99,665.98,Sufficient Stock
277,Trek Precaliber 24 21-speed Boy's - 2018,Trek,Children Bicycles,4.0,2,2.0,1.0,369.99,640.08,Sufficient Stock
277,Trek Precaliber 24 21-speed Boy's - 2018,Trek,Children Bicycles,13.0,2,2.0,1.0,369.99,640.08,Sufficient Stock
277,Trek Precaliber 24 21-speed Boy's - 2018,Trek,Children Bicycles,26.0,2,2.0,1.0,369.99,640.08,Sufficient Stock
289,"Electra Superbolt 1 20"" - 2018",Electra,Children Bicycles,5.0,1,2.0,2.0,319.99,607.98,Medium Stock
221,Electra Cruiser 7D Ladies' - 2016/2018,Electra,Cruisers Bicycles,7.0,2,2.0,1.0,319.99,591.98,Sufficient Stock
221,Electra Cruiser 7D Ladies' - 2016/2018,Electra,Cruisers Bicycles,12.0,2,2.0,1.0,319.99,591.98,Sufficient Stock
221,Electra Cruiser 7D Ladies' - 2016/2018,Electra,Cruisers Bicycles,25.0,2,2.0,1.0,319.99,591.98,Sufficient Stock
212,Electra Townie Original 21D - 2018,Electra,Cruisers Bicycles,17.0,1,1.0,1.0,559.99,520.79,Sufficient Stock
212,Electra Townie Original 21D - 2018,Electra,Cruisers Bicycles,22.0,1,1.0,1.0,559.99,520.79,Sufficient Stock
212,Electra Townie Original 21D - 2018,Electra,Cruisers Bicycles,23.0,1,1.0,1.0,559.99,520.79,Sufficient Stock
272,Trek Precaliber 20 6-speed Boy's - 2018,Trek,Children Bicycles,1.0,2,2.0,1.0,289.99,492.98,Medium Stock
272,Trek Precaliber 20 6-speed Boy's - 2018,Trek,Children Bicycles,12.0,2,2.0,1.0,289.99,492.98,Sufficient Stock
272,Trek Precaliber 20 6-speed Boy's - 2018,Trek,Children Bicycles,14.0,2,2.0,1.0,289.99,492.98,Sufficient Stock
222,Electra Cruiser 1 Tall - 2016/2018,Electra,Cruisers Bicycles,12.0,2,2.0,1.0,269.99,485.98,Sufficient Stock
280,Trek Superfly 24 - 2017/2018,Trek,Children Bicycles,1.0,1,1.0,1.0,489.99,465.49,Medium Stock
280,Trek Superfly 24 - 2017/2018,Trek,Children Bicycles,11.0,1,1.0,1.0,489.99,465.49,Sufficient Stock
280,Trek Superfly 24 - 2017/2018,Trek,Children Bicycles,23.0,1,1.0,1.0,489.99,465.49,Sufficient Stock
299,Electra Townie Original 21D - 2018,Electra,Comfort Bicycles,0.0,1,1.0,1.0,559.99,447.99,Out of Stock
299,Electra Townie Original 21D - 2018,Electra,Comfort Bicycles,18.0,1,1.0,1.0,559.99,447.99,Sufficient Stock
299,Electra Townie Original 21D - 2018,Electra,Comfort Bicycles,29.0,1,1.0,1.0,559.99,447.99,Sufficient Stock
288,Electra Straight 8 1 (20-inch) - Boy's - 2018,Electra,Children Bicycles,2.0,1,1.0,1.0,389.99,362.69,Medium Stock
288,Electra Straight 8 1 (20-inch) - Boy's - 2018,Electra,Children Bicycles,9.0,1,1.0,1.0,389.99,362.69,Sufficient Stock
288,Electra Straight 8 1 (20-inch) - Boy's - 2018,Electra,Children Bicycles,13.0,1,1.0,1.0,389.99,362.69,Sufficient Stock
266,Trek Superfly 20 - 2018,Trek,Children Bicycles,1.0,1,1.0,1.0,399.99,359.99,Medium Stock
290,"Electra Superbolt 3i 20"" - 2018",Electra,Children Bicycles,6.0,1,1.0,1.0,369.99,351.49,Sufficient Stock
290,"Electra Superbolt 3i 20"" - 2018",Electra,Children Bicycles,8.0,1,1.0,1.0,369.99,351.49,Sufficient Stock
290,"Electra Superbolt 3i 20"" - 2018",Electra,Children Bicycles,29.0,1,1.0,1.0,369.99,351.49,Sufficient Stock
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,Electra,Children Bicycles,3.0,1,1.0,1.0,369.99,332.99,Sufficient Stock
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,Electra,Children Bicycles,7.0,1,1.0,1.0,369.99,332.99,Sufficient Stock
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,Electra,Children Bicycles,13.0,1,1.0,1.0,369.99,332.99,Sufficient Stock
218,Electra Cruiser 7D - 2016/2017/2018,Electra,Cruisers Bicycles,21.0,1,1.0,1.0,319.99,303.99,Sufficient Stock
218,Electra Cruiser 7D - 2016/2017/2018,Electra,Cruisers Bicycles,26.0,1,1.0,1.0,319.99,303.99,Sufficient Stock
218,Electra Cruiser 7D - 2016/2017/2018,Electra,Cruisers Bicycles,27.0,1,1.0,1.0,319.99,303.99,Sufficient Stock
296,"Electra Treasure 3i 20"" - 2018",Electra,Children Bicycles,8.0,1,1.0,1.0,369.99,295.99,Sufficient Stock
296,"Electra Treasure 3i 20"" - 2018",Electra,Children Bicycles,9.0,1,1.0,1.0,369.99,295.99,Sufficient Stock
296,"Electra Treasure 3i 20"" - 2018",Electra,Children Bicycles,12.0,1,1.0,1.0,369.99,295.99,Sufficient Stock
273,Trek Precaliber 20 6-speed Girl's - 2018,Trek,Children Bicycles,19.0,1,1.0,1.0,289.99,269.69,Sufficient Stock
273,Trek Precaliber 20 6-speed Girl's - 2018,Trek,Children Bicycles,20.0,1,1.0,1.0,289.99,269.69,Sufficient Stock
273,Trek Precaliber 20 6-speed Girl's - 2018,Trek,Children Bicycles,28.0,1,1.0,1.0,289.99,269.69,Sufficient Stock
287,Electra Straight 8 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,2.0,1,1.0,1.0,279.99,265.99,Medium Stock
287,Electra Straight 8 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,15.0,1,1.0,1.0,279.99,265.99,Sufficient Stock
287,Electra Straight 8 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,26.0,1,1.0,1.0,279.99,265.99,Sufficient Stock
279,Trek Precaliber 24 7-speed Girl's - 2018,Trek,Children Bicycles,15.0,1,1.0,1.0,319.99,255.99,Sufficient Stock
279,Trek Precaliber 24 7-speed Girl's - 2018,Trek,Children Bicycles,17.0,1,1.0,1.0,319.99,255.99,Sufficient Stock
279,Trek Precaliber 24 7-speed Girl's - 2018,Trek,Children Bicycles,18.0,1,1.0,1.0,319.99,255.99,Sufficient Stock
222,Electra Cruiser 1 Tall - 2016/2018,Electra,Cruisers Bicycles,30.0,1,1.0,1.0,269.99,242.99,Sufficient Stock
262,Trek MT 201 - 2018,Trek,Children Bicycles,6.0,1,1.0,1.0,249.99,224.99,Sufficient Stock
262,Trek MT 201 - 2018,Trek,Children Bicycles,8.0,1,1.0,1.0,249.99,224.99,Sufficient Stock
262,Trek MT 201 - 2018,Trek,Children Bicycles,29.0,1,1.0,1.0,249.99,224.99,Sufficient Stock
285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,Electra,Children Bicycles,2.0,1,1.0,1.0,279.99,223.99,Medium Stock
285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,Electra,Children Bicycles,20.0,1,1.0,1.0,279.99,223.99,Sufficient Stock
285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,Electra,Children Bicycles,22.0,1,1.0,1.0,279.99,223.99,Sufficient Stock
270,Trek Precaliber 16 Boy's - 2018,Trek,Children Bicycles,6.0,1,1.0,1.0,209.99,199.49,Sufficient Stock
270,Trek Precaliber 16 Boy's - 2018,Trek,Children Bicycles,15.0,1,1.0,1.0,209.99,199.49,Sufficient Stock
270,Trek Precaliber 16 Boy's - 2018,Trek,Children Bicycles,16.0,1,1.0,1.0,209.99,199.49,Sufficient Stock
1,Trek 820 - 2016,Trek,Mountain Bikes,14.0,0,,,379.99,,Sufficient Stock
1,Trek 820 - 2016,Trek,Mountain Bikes,27.0,0,,,379.99,,Sufficient Stock
121,Surly Krampus Frameset - 2018,Surly,Mountain Bikes,3.0,0,,,2499.99,,Sufficient Stock
121,Surly Krampus Frameset - 2018,Surly,Mountain Bikes,4.0,0,,,2499.99,,Sufficient Stock
121,Surly Krampus Frameset - 2018,Surly,Mountain Bikes,19.0,0,,,2499.99,,Sufficient Stock
125,Trek Kids' Dual Sport - 2018,Trek,Mountain Bikes,2.0,0,,,469.99,,Sufficient Stock
125,Trek Kids' Dual Sport - 2018,Trek,Mountain Bikes,10.0,0,,,469.99,,Sufficient Stock
125,Trek Kids' Dual Sport - 2018,Trek,Mountain Bikes,22.0,0,,,469.99,,Sufficient Stock
154,Trek Domane SLR 6 Disc Women's - 2018,Trek,Road Bikes,9.0,0,,,5499.99,,Sufficient Stock
154,Trek Domane SLR 6 Disc Women's - 2018,Trek,Road Bikes,13.0,0,,,5499.99,,Sufficient Stock
154,Trek Domane SLR 6 Disc Women's - 2018,Trek,Road Bikes,22.0,0,,,5499.99,,Sufficient Stock
195,Electra Townie Go! 8i Ladies' - 2018,Electra,Electric Bikes,1.0,0,,,2599.99,,Sufficient Stock
195,Electra Townie Go! 8i Ladies' - 2018,Electra,Electric Bikes,19.0,0,,,2599.99,,Sufficient Stock
195,Electra Townie Go! 8i Ladies' - 2018,Electra,Electric Bikes,20.0,0,,,2599.99,,Sufficient Stock
267,Trek Precaliber 12 Girl's - 2018,Trek,Children Bicycles,12.0,0,,,199.99,,Sufficient Stock
267,Trek Precaliber 12 Girl's - 2018,Trek,Children Bicycles,21.0,0,,,199.99,,Sufficient Stock
267,Trek Precaliber 12 Girl's - 2018,Trek,Children Bicycles,27.0,0,,,199.99,,Sufficient Stock
284,Electra Savannah 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,6.0,0,,,319.99,,Sufficient Stock
284,Electra Savannah 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,26.0,0,,,319.99,,Sufficient Stock
284,Electra Savannah 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,27.0,0,,,319.99,,Sufficient Stock
291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,9.0,0,,,319.99,,Sufficient Stock
291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,10.0,0,,,319.99,,Sufficient Stock
291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,22.0,0,,,319.99,,Sufficient Stock
316,Trek Checkpoint ALR 4 Women's - 2019,Trek,Road Bikes,,0,,,1699.99,,Sufficient Stock
317,Trek Checkpoint ALR 5 - 2019,Trek,Road Bikes,,0,,,1999.99,,Sufficient Stock
318,Trek Checkpoint ALR 5 Women's - 2019,Trek,Road Bikes,,0,,,1999.99,,Sufficient Stock
319,Trek Checkpoint SL 5 Women's - 2019,Trek,Road Bikes,,0,,,2799.99,,Sufficient Stock
320,Trek Checkpoint SL 6 - 2019,Trek,Road Bikes,,0,,,3799.99,,Sufficient Stock
321,Trek Checkpoint ALR Frameset - 2019,Trek,Road Bikes,,0,,,3199.99,,Sufficient Stock
